doc_id,station_id,station_name,confidence,match_rule,evidence_span,event_label,event_label_name,event_severity,event_line_mentions
ZZM_CN_470a75af9b97,ZZS_881a48e5bb,西三环,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_470a75af9b97,ZZS_89f2ce9b1d,秦岭路,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_470a75af9b97,ZZS_27d32a2e36,五一公园,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_470a75af9b97,ZZS_00f55fa149,碧沙岗,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_470a75af9b97,ZZS_3813354d55,绿城广场,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_470a75af9b97,ZZS_c9109d3d9f,医学院,0.88,interval_endpoint,医学院,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_d86c49fbed,农业东路,0.88,interval_endpoint,农业东路,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_1236ed80e3,中央商务区,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_87213b5129,会展中心,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_06c5d1c11c,商鼎路,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_28ee7061d7,东十里铺,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_90de6fab35,货站街,0.6,interval_inferred,interval,0,normal_info,0,1号线
ZZM_CN_95dda01126fd,ZZS_45679e4fc0,七里河,0.88,interval_endpoint,七里河,0,normal_info,0,1号线
